player,elo
Steve Gooch,1485.091993798272
Jason Evans,1485.0849732461304
Bertrand Lajoie,1485.084081403138
Paul Poullain,1485.082812874705
Torben Christensen,1485.0813499632948
Zin Zan,1485.0754839458405
Benjamin Lanckriet,1485.0669959626437
Brian Tarrant,1485.0659318853063
Ewan Wilson,1485.0595399281324
Ian Johnson,1485.0583100819263
Hannah Rousen,1485.0552241937032
Alwin Kamphuis,1485.0493464660042
Antonio Vargas,1485.0444037704713
Hayley Crowley,1485.0435634082608
Hiraga Hasahiro,1485.0435560192439
Shigehiko Arakaki,1485.040581780193
Christian Knowles,1485.0380736481645
Joe Thomson,1485.0358505372778
John Part+Jeff Smith,1485.0284208009662
Salma Tariq,1485.026351043875
Kevin O Hagan,1485.0222285983264
Marc Brouwer,1485.019262042076
Todd Bumgarner,1485.0161223680977
Karin Krappen,1485.0149485302368
Anton Grechishkin,1485.0106019830764
Glad Davies,1485.0058486745856
John Hepton,1485.00179275566
Yannick Steurs,1484.989675508241
Larry Johnson,1484.986553832724
Phil Wheeler,1484.9801324702414
Michel Boulet,1484.9800916770582
Alexander MacDougall,1484.9777442800191
Rik Vinke,1484.97026082313
Danielle Reede,1484.9690548815497
Ali Powell,1484.9648889876628
Mickael Valentin,1484.9616716658327
Alan Wiggett,1484.9608623811737
Michael Funke,1484.958642515812
Eddy Crawfurd,1484.9571771267538
David Doherty,1484.9566464651075
Markus Straub,1484.9527481551304
Steve Lippett,1484.9498122853886
Jaakko Kiiski,1484.9439379686291
Michael Malone,1484.9397755037007
Pete Riley,1484.9371605276415
Tim Moller,1484.9369880430254
Maikel Tolhe,1484.9367807454828
Cher Kai Ang,1484.9352540832524
Jurgen Niewohner,1484.932373157428
Phil Fried,1484.92408836981
Robbie Waters,1484.9150965797237
Brian Barnett,1484.911672556749
Ian McLean,1484.9086794163293
Jaikob Selby Rivas,1484.9024653399738
Daniel Bateldrees,1484.8973768422384
Dennis Sario,1484.8913287982955
Sean Barnett,1484.8866121425938
Steve Dyer,1484.8611612402583
Ari Nevalainen,1484.8574027777142
Jaap de Jong,1484.8553320206963
Keita Ichikawa,1484.8548249764344
Doug Scanlon,1484.8455819364228
Robin Eidet,1484.8447952297163
Stephan D Aes,1484.8427588409127
Norman May,1484.8409529191465
Paul Kelly,1484.8406188780295
Hiromitsu Tsuji,1484.8399479512377
Frank Glancy,1484.8350348378522
D Mavor,1484.82693875971
Yoshinobu Tsunashima,1484.8196163057032
David Saba,1484.8170340448291
Fred Seaward,1484.8167694417139
Stewart Mortimer,1484.815270795524
Jacques Labre+Lionel Maranhao,1484.7956258196461
Charlie Burns,1484.79487444705
Asa Lawson,1484.7836843220825
Vernon Sheppard,1484.7783486068188
Pat Ingram,1484.771887200393
David Moya-Pontaque,1484.7704314277503
Benjamin McClelland,1484.7690032106113
Berit Schouw,1484.7501774301224
Leon Reijnders,1484.7470929242063
Cavan Philips,1484.7434299399624
Thanasis Bouloubasis,1484.742268017634
Jonathan Farmer,1484.7394577504606
Troy Grimshaw,1484.7387427124854
Voldemar Arder,1484.7307373078975
Gerald Verrier+Harry Robinson,1484.712467810469
Thomas Pagliuca,1484.6938278569191
Johann Kubanek,1484.6909761440959
Alan Thomson,1484.6896473867544
Paul Arbuckle,1484.6849476334128
Bahadir Alev,1484.680181276607
Al Wheeler,1484.675258106601
TJ Dixon,1484.6683412525374
Deka Kennedy,1484.667219083025
Robin Shingler,1484.6634931924254
Joshua Machin,1484.6614701374226
Istvan Holbach,1484.6602715459248
Monique Lessmeister,1484.6568898753105
Stuart Lewis,1484.6465623104477
Bernardo Caldentey,1484.6441333553319
James Haydock,1484.6436613901492
Dioleto Peresores,1484.641253867259
Luciano Canocchi,1484.638925288289
Graeme Clark,1484.6355821041857
Joelle Huijbregts,1484.6353207875884
Tom Williams,1484.6339154946843
Jurgen Bohme,1484.6277366159864
Alan Jennion,1484.6250994890459
Brandon Hiko,1484.6221166689393
James Auld,1484.6215554598252
Dave Cardineel,1484.617496180971
Ed Sparreboom,1484.6135059088122
Mark Talbot,1484.611268400786
Luc de Saedeleer,1484.611198158676
Jonas Munk,1484.5913287063424
Ian Duguid,1484.589645237621
Michael Gens,1484.5795947040804
Geert van den Berg,1484.5734136011652
David Malota,1484.5659368582806
Uldis Supe,1484.5622854795472
Andy Donkers,1484.5588994576362
Marc Groot,1484.5534059900272
Sorin Cristu,1484.5519950245598
Kate Dando,1484.5377999860311
Michael Bernard,1484.533929888088
Kurt Weber,1484.5319995551279
Sony de Leon,1484.531527668778
Thomas Sawford,1484.5305734254011
Mihai Ionas,1484.5299799499924
Gerwyn Birch,1484.528228080283
Jan Herrmann,1484.5237409698325
Jeff Leonard,1484.523259961573
Blaine Karst,1484.5139314824812
Christos Christou,1484.5109428295705
Kev Mitchell,1484.5090750935713
Hollie Ridgers,1484.5059950565078
Chrissy Sheerin,1484.5015839925343
Silas Froeschle,1484.4985690301125
Randy Leferink,1484.4950298692036
Jaimy Jacobs,1484.4939931345293
Giorgos Anyfantis,1484.4905759242808
Oldrich Sulc,1484.4903419706693
Debbie Johnstone,1484.484483143691
Maciej Wisniewski,1484.481502956331
Paul Dugasse,1484.4743399835202
Madars Razma+Darius Labanauskas,1484.4733477419195
Alain Landuyt,1484.470194963577
Paul Davies,1484.4641589534897
Mischa Blum,1484.4623636636065
Phillip Clements,1484.4619006326684
Cameron Hinchclife,1484.4580519392994
Laurene Collins,1484.4468587580216
Peter McPherson,1484.4402138978464
John Jackson,1484.4376478023553
Arkadiusz Niekrasz,1484.4342308256273
David Moya,1484.4278712812738
Oliver Haughan,1484.4165672355894
Trevor Carull,1484.4120587363934
Tamara Brandt,1484.40791579227
Mark Spencer,1484.407516052463
Karen Brown,1484.407163979264
Jeffrey van Engdom,1484.4012218572382
Julie Leahy,1484.3976334718518
Felix Krueger,1484.3957172530977
Sandro Voight,1484.394573287993
Ashley Pascoe,1484.3881838432844
P Anderson,1484.384948249287
Andy Williams,1484.3785118147841
Maarten Pape,1484.376692662827
Jack Lenihan,1484.37588510598
Christoph Schroder,1484.3736079100868
Mark Mawer,1484.3716806687596
Dominique Gaspar,1484.3611281510402
Heiko Menkes,1484.3595611832664
Janos Vegso+Pal Szekely,1484.358673420216
Graham Munt,1484.3584035583258
John Diggan,1484.3578034949387
Tommy Sanwell,1484.3522621780266
Theo Houben,1484.3510997457101
Nina Ipskamp,1484.3422398211903
Austria,1484.3406332645288
Raul Morrondo,1484.3275524579697
Chase Bottrell,1484.3274233542145
Paul Gavican,1484.3229352388914
Arkadiusz Gorzny,1484.3222766512638
Charl Pietersen+Shawn Hogan,1484.3173504289978
Phillip te Hana,1484.317008316624
Roger Crook,1484.3166091576938
Carl Heptinstall,1484.3158573462451
Greg West,1484.3099281095233
Kerry Simmons,1484.3090523786918
Philip Jose,1484.298998775855
Manuel Hausherr,1484.297993442409
Eikichi Nakanish,1484.2912453494694
Marco van Maurik,1484.290324834071
Tony Borg,1484.2885920040956
Patrick McCarthy,1484.2808439712692
John McGann,1484.280479875798
David Burt,1484.2789605922203
Anna Visser,1484.2753650928082
Leo Beechey,1484.266444263498
Daisuke Akamatsu,1484.2649483422833
Niels-Joergen Hansen,1484.2595420411292
R Earle,1484.254894624169
Shaun Rogers,1484.2529014623146
Karl Lewis,1484.2391916407053
Woody Grantham,1484.227765051001
Michelle Verberk,1484.2166527449892
Mark Guiver,1484.2145325825225
Freddie Brymer,1484.2120182343028
Raul Gutierrez,1484.2073134533373
Philip Sharples,1484.20706071831
Manuel Horrillo,1484.2061046906636
Tony Thompson,1484.198393734347
Peter Sopp,1484.1907828393478
Senad Velagic,1484.1840227696066
Cathy Scharf-Matthews,1484.1825613665542
Lee Lok-Yin,1484.1716314747127
Pieter Vonk,1484.1685280787337
Vladimir Sirovatskij,1484.1664937443393
Josef Eigl,1484.1558977921568
Tom Murray,1484.149331219105
Heinz Kruger,1484.1475321175137
Reem Mahmoud Abdelaziz,1484.1360623985265
Juuso Raittila,1484.1309560568254
Artur Valle,1484.1260917563334
Ben Watts,1484.1211083865537
Thomas Lazic,1484.1209668032686
Stuart Owens,1484.1199671762538
Jared Sullivan,1484.118641578081
Jason McGrawn,1484.1106436755067
M Holmes,1484.106476207677
Ricky Palmer,1484.1023683597384
Alan Norris+James Wilson,1484.0935753208219
Terry Jowett,1484.088131296136
Paul Alexander,1484.0833048674197
Luis Sanchez,1484.0812037149506
Hannes Haim,1484.0799835682983
Chris Rees,1484.0791210375214
Remy Joossen,1484.0708827064605
Aleksandar Boric,1484.0669185578638
Michel Fulani,1484.0583100176284
Ben Godfrey,1484.0580174327765
Darren Bentley,1484.054313995778
Daan Verschure,1484.0516809356977
Tony McGregor,1484.0507523323797
Grant Carr,1484.049170771826
Braidon Charlton,1484.0487494059519
David Smurthwaite,1484.0482290519094
Alessandro Di Micco,1484.0414959732266
Marc van de Goor,1484.0400794501234
Mike Ryder Jnr,1484.0269298455203
Rico Anderson,1484.026749012264
Angel Debono,1484.0227515385393
Bobby Dees Jr,1484.020316380676
Ossie Ford,1484.0092365233509
Chris Chatham,1483.9986470153801
Walter Donati,1483.9973615166296
Marcel Spreitzer,1483.9958802363888
Paul Nash,1483.9930547492354
Miran Strnad,1483.9844875630454
Geoff Zorbas,1483.9842559818874
Fred van Biezen,1483.980071719778
Megan Smith,1483.9766515043427
Alan Walters,1483.9734238929477
Raymond Jones,1483.9610527260406
Christel Schaeken,1483.947430436534
Nathan Pearce,1483.944300536322
Jason Farnan,1483.942728948415
Jasper Ruinemans,1483.940064575914
Wessel van Vulpen,1483.9399703645972
Scott Gibling,1483.9366398158338
Ben Davies,1483.9332412723234
Brian Ralph,1483.9077506205745
Steve Oberg,1483.9063780667157
Dylan Mitchell,1483.8940331480628
James Mansell,1483.8932210033295
Lorne Langlais,1483.8893768359
Jurgen Brech,1483.8868040369991
Andrea Micheletti,1483.884257340777
Corine Edelenbos,1483.8833861105786
Romans Barkus,1483.8827339730678
Pavel Kodera,1483.8725678234748
Christine Redhead,1483.8670946691095
Dan McGrath,1483.8644850197168
Scott Dubois,1483.8623802914963
Can Hogenhout,1483.8608145026217
Kerstin Niederau,1483.8543210574448
Christina Kostner,1483.8542721822796
Gareth David Goode,1483.8532812977262
Kirstine Christensen,1483.852147496836
Patrick Haaima,1483.8457030347377
Dermott McGuinness,1483.8415637587277
Gian Marco Vannoni,1483.8402145966393
Michael Cox,1483.8401678309913
John LaGamba,1483.8317168473375
Mick Hayward,1483.8315062295928
Tyler Hayne,1483.8307941408796
Benjamin Goddard,1483.8184603897034
Jim Lutz,1483.8025181829441
Stewart Wilde,1483.7979020905586
Frank Nijveld,1483.7907672899287
Alvano Goncalves,1483.788099903584
Chris Maguire,1483.7845648985156
Phillip Weeks,1483.7818675597634
Trevor-Charles Brownsell,1483.781800916177
Muriel Murray,1483.7796062783596
Olivier van Staen,1483.7702198456805
Tom Dawson,1483.7671981214598
Roger de Neve,1483.7595977571712
Daniel Lambers,1483.7575024148437
Marcia Knight,1483.7429808506545
Thomas Schmelzer,1483.7386288723667
Bas van der Ham,1483.7337166126504
Jürgen Grupp,1483.7328896309489
Jose Maria Toribio,1483.7296484487365
Michael O Shea,1483.7160786412824
Michael Johannes,1483.7101054489901
Marko Jovanovic,1483.7092638239772
Adrian Petersen,1483.7070819325347
Mikey van Bemmel,1483.7037927811052
Boris de Keijzer,1483.7033122938121
Marcin Malinowski,1483.7026011171672
Carl Abbiss,1483.6991803962596
Mark Lewis,1483.686296179374
Muzzafar Celik,1483.6819487653975
Jack Holmes,1483.6731244408766
Kim Jensen,1483.6629772567924
Connor Scott,1483.6584338936468
Thomas Cramer,1483.6468420451556
Ruben Tinnefeld,1483.64574252104
Carlos Arola,1483.643538987536
Amit Gilitwala+Nitan Kumar,1483.6359320771999
Wayne Budgen,1483.635214599126
Egils Vitols,1483.633919953071
Philip MacLeod,1483.6292381236303
Graham Harrison,1483.6276979628012
Stephane Moricet,1483.6267990671074
Clive Lewis,1483.6266942365974
Christian Freidel,1483.6247464371995
Drew Geddis,1483.6198805620584
Pat Robinson (Can),1483.619155475443
Marc Krickhahn,1483.6053111602914
Vicky Martin,1483.6007322333485
Laszlo Molnar,1483.5986099072882
Daniel Faulkner,1483.597801735028
Michael Minero Jnr,1483.5927941411494
Laurent Prescenza,1483.5907725024038
Alf Turley,1483.5888745907928
Glesni-Marie Tattersall,1483.5888106966418
Charlie Symons,1483.5827856628396
FJ Rudeck,1483.5827006198283
Andreas Zahalka,1483.5706059952633
Graham Ferguson,1483.56626573406
Hugh Ringland,1483.5630622714004
Denis Huseinovic,1483.5575457107757
Martin Whitworth,1483.553137822989
Michael Eisenbergen,1483.5509242598173
Brendan Marren,1483.5445007854423
Alan Young,1483.5396519386634
Garin Perkins,1483.5355546585515
Keith Lammens,1483.533619809703
Daniel Mills,1483.5317956351869
Kevin Feeley,1483.5278796986158
Zhongwei Guo,1483.5237548468783
Andrew Howart,1483.519681540243
Jamie Foulds,1483.5188506812121
Nory Partosa,1483.5142629506374
Stefan Cubrilovic,1483.5075876492951
Daniel O'Boyle,1483.5044336067679
Femke Schachtschabel,1483.5016985606726
Raymond Chen,1483.4992328746437
Vincent van Gemen,1483.4864733890086
James Greenfield,1483.4722052513796
Kelvin Greig,1483.4703116159872
Dave Hodgson,1483.4668697082755
Harry MacLean,1483.4640937229458
Veli Hynynen,1483.4630138501013
Paula Clemett,1483.46102286369
Sarah-Marie Warnecke,1483.4579003066642
Gary Clamp,1483.4572169334956
Bert Boerkamp,1483.4568397585283
Robert Needham,1483.4565757515995
Arthur Griffiths,1483.4559759204894
Linda Rogers-Pickett,1483.455715938786
Michael Begley,1483.4492786345068
Ivana Skaro,1483.4389648893482
Michael Reinartz,1483.4149838756048
Remon van de Ende,1483.4148508049411
Thomas Kempf,1483.414409756662
Tony Dyke,1483.4143703450936
Haze Leung,1483.413349267666
Gerard Dallas,1483.3990512226628
Luca Sutalo,1483.396966294376
Teddy Trenti,1483.3873886428923
Mark de Wet,1483.3660420595363
Darren Swanton,1483.3622357764402
Lambert Schluga,1483.3610975380604
Andy McMahon,1483.3596356838964
Anthony Cooper,1483.3575162144439
Charlie Louw,1483.3545988800067
András Borbély,1483.3532272699288
Dennis Sheehan,1483.349930331056
James Walker,1483.348012136256
Jordan Aldin,1483.3476000514584
Mauri Hakala,1483.34287613001
Marc Michiels,1483.3317033819053
Martin Bevan,1483.3277077592447
Martin Davies,1483.3228974293727
Dave Harold,1483.3203965059297
Carl Ramsey,1483.3185035605056
Justin Thurley,1483.3056967340049
Michael Sheehan,1483.2998194557028
Bobby Dall,1483.2883457297812
Reinhold Schule,1483.2854762050774
Dan Moore,1483.2845887231008
Paul Kemeys,1483.2838150000114
Folker Graczyk,1483.2813212736705
Markus Tillman,1483.2772797883508
Jan Franken,1483.2743564462942
Harry Theron,1483.269796070067
Gerard Foxe,1483.2631204331549
Andy Gannon,1483.2601847986816
Markus Braun,1483.256214077247
Jan Sinke,1483.2405310726294
Emma Lockwood,1483.240470724942
Kayne Munro,1483.2400277088957
Ronny Windels,1483.2387747778826
Rudolf van de Steen,1483.2381759706184
Alexei Zhuravlev,1483.232167990703
Linda Nilsson,1483.2302630227787
John Morris,1483.2295471372513
Mollo van der Schaaf,1483.2241284784734
Stefan Evrard,1483.2189501900095
Ross Mitchell,1483.2069630846745
Dimitri Bruckenburg,1483.2056029236246
Rich Blackwell,1483.1997221970744
Scott Wilson,1483.1953295609628
Dave Lord,1483.1946928084412
Kenneth Greenall,1483.1916182800376
Lloyd A Bugg,1483.1847074417383
Ian Haines,1483.178838636038
James Heydock,1483.176939194177
James Stephenson,1483.1711443358365
Cynthia Pille,1483.1635001917002
Zuzana Stephanova,1483.1623211347826
John Panagopoulos,1483.1608574569395
Ian Oates,1483.1521769102274
Jeroen Tiehuis,1483.1513808887594
J Young,1483.1495075072544
Stu Irwin,1483.140522001066
Florin Razvan,1483.1389936041708
Gordon Ling,1483.1267034887412
Sam Weel,1483.120261275205
Darren Ralph,1483.1158411560464
Dave Babb,1483.1054356888162
Ralf Landsmann,1483.09446600365
Devon Petersen+Vernon Bouwers,1483.0906071201296
Stephen Hartigan,1483.0885554936058
Jayne Conboy,1483.086047878508
Stu Leach,1483.0838702069227
Don Haughton,1483.083458491359
Nico Adams,1483.0756236435204
Anthony Carstairs,1483.075282217332
Eugene Ryan,1483.0671301090808
Adrian Holzer,1483.0634265813278
Ivan Novotny,1483.058249880239
Grant Samson,1483.0526434634933
Mark Brady,1483.0444267033945
Chris Soley,1483.0439151559485
Bin Zheng,1483.0369853445982
Jolanta Rzepka,1483.0321736395797
Steve Hand,1483.0281838316992
Anja van Gorp,1483.0263267402552
Tracy Newberry,1483.0231062303271
John McFaul,1483.0167390947363
Douglas Boehm,1483.0163487320813
Mick Chambers,1483.015992733513
Sora Takahashi,1483.0102464814627
Leonard Pitman,1483.010138519411
Benjamin Johnson,1483.0068388530624
Reijo Ahokas,1483.0047887490489
Per Laursen+Jann Hoffman,1482.9970825818873
Terje Saether,1482.9919544980642
Kenny Simons,1482.9917566888298
Dennis Dewall,1482.989425708668
Doug Evans,1482.9879027615088
Gareth Holt,1482.980217624831
Graham Huggett,1482.9762271277862
Paolo Urbani,1482.974637595286
Neil Selwey,1482.9640869735329
Martin Price,1482.9633317909932
Ricci Grant,1482.957726733369
Dale Everett,1482.9562159922284
Stefano Roso,1482.9503836388678
Stuart McGauley,1482.9414892891111
Susianne Hagvall,1482.9405206284175
Steven Osborne,1482.9310533288183
Alan Carlisle,1482.928100590892
Kirsten Aquilina,1482.9251318723486
Roy van Beem,1482.9220883180121
Victor de Wild,1482.9209823505726
Geoff Taylor,1482.9104117681939
Marek Pietralczyk,1482.9079195300637
Mark Mulholland,1482.9067716660104
Lloyd Deveaux,1482.90584455594
Gary Ettridge,1482.9025943121192
Brenda Roush,1482.8987404234304
Alexander Kreis,1482.8926661874177
Juan Luis Palacio,1482.8863627195772
Kevin Mark,1482.882553559013
Vesa Vattulainen,1482.8775373546061
Nathan Barret,1482.8725385175971
Ainars Liepsalde,1482.8703213533265
Steve Stokes,1482.8651354050858
Andy Hutchings,1482.8619102779624
Scott Paterson,1482.8616814210516
Thomas Schroer,1482.8575287021176
Colin Miller,1482.8543026965249
Indrek Saar,1482.8494181855945
Mark Rice,1482.8452753133392
Markus Rizzo,1482.836552658232
Andreas Kutawatz,1482.836265120911
Wayne Squirrell,1482.8327560601342
Dennis van Bergen,1482.8289554100986
Michael Bauer,1482.8282478274366
Terry Conner,1482.827976506507
Andreas Rokstad,1482.8275599308483
Tanja Messner,1482.8234782401685
Rene Lehmann,1482.8207203463587
Dai Hon Ting,1482.8206617356836
Ivan Darragh,1482.8198301746063
Apylee Jones,1482.8191064230164
Peter Nadeau,1482.8048587941394
S Pettican,1482.8021077292321
Damie Foley,1482.8018091780068
Marcell Kaszas,1482.7991856062738
Mick O Brien,1482.7938844599448
Peter Klein,1482.793816859066
Chris Kleinhans,1482.7895003475783
Peter Larondelle,1482.7884516456204
John Part+Dennis Smith,1482.787681747438
Rita de Schrijver,1482.7851931120194
Barry van Spelden,1482.778410010705
Robin Jacobs,1482.7648113459775
Faith Sawyer,1482.764560864607
Masaki Takahashi,1482.7638666756086
Noel O Donnell,1482.755063754556
Mats Theobald,1482.754277924757
Sean Downs,1482.753640521472
Mike Russell,1482.7528300229053
Joey de Jong,1482.7481497978315
Bart de Smet,1482.744587272482
Jurgen Heuberger,1482.741664135136
Adi Lewis,1482.731085342887
Jakob Skovgard,1482.71726713848
Lia-Marie Woodcock,1482.7124916565165
James Hayer,1482.7117314960065
Petros Christodoulou,1482.7112147253906
Mark Dacey,1482.7092777694857
