player,rating,games_played,win_prob_vs_avg,elo_equivalent
Koen Monsieurs,0.05268462557848169,2,0.5131681106749529,1509.1522568679493
Ed de Behnke,0.0526756171044976,7,0.5131658601182515,1509.1506919357328
Mark Redford,0.052635436879509605,2,0.5131558220215308,1509.1437119157351
Dicky Davies,0.05263137367284672,4,0.5131548069230529,1509.1430060644423
Andreas Toft Jorgensen,0.052518862421908924,60,0.5131266985386992,1509.1234608582683
Alex Bassetti,0.05243124290625745,2,0.5131048087323612,1509.1082397894068
Don Stone,0.052360110747113865,2,0.5130870378919706,1509.0958828677258
Olaf Fiss,0.05230530816654073,8,0.51307334662308,1509.0863626843911
David Crawley,0.05211174708772804,2,0.5130249893131471,1509.0527376810153
Sean East,0.05193628793549625,2,0.5129811541917288,1509.0222573043698
Eddie Simmonds,0.05189825410994396,2,0.5129716521397443,1509.0156501521446
Stefan Stoyke,0.051879990085476876,25,0.5129670892057201,1509.0124773661273
Fred Neubauer,0.05176617511995903,2,0.5129386545598692,1508.9927056815343
Martin Phillips (Eng),0.05173182858595336,2,0.5129300736724668,1508.9867390774577
Andrew MacDonald,0.051653916722124646,2,0.512910608712746,1508.9732044004436
Ari Roberts,0.051604816324283403,2,0.5128983417897536,1508.9646747877068
J Sparidaans,0.05159117129191351,2,0.5128949328011473,1508.9623044028015
Adrian Rees,0.05153986699240378,4,0.5128821152486356,1508.9533919331313
Dave Lovaty,0.0513910734051474,2,0.5128449414727675,1508.9275438395762
Mandy Smith,0.05122355519579788,73,0.5128030894697242,1508.8984429460006
Klaus Wohlhorn,0.05120657812998129,2,0.5127988479852136,1508.8954937275994
Paul Hoogenboom,0.05116846075411274,7,0.5127893248806284,1508.8888720611976
David Nyemba,0.051113847507714354,2,0.5127756804924177,1508.879384768578
Twan Laenen,0.05108162918135589,2,0.5127676311661268,1508.8737878720365
Mats Gies,0.05099540504407078,40,0.5127460891637078,1508.8588092052246
Marshall Allen,0.05093951885602731,5,0.5127321266861806,1508.8491007799917
Keith Crook,0.05089478787767501,2,0.5127209511864367,1508.8413302131644
Arran Edwards,0.05075647039128249,29,0.5126863941369846,1508.817302004728
Janine Wagener,0.05072372673788937,7,0.5126782134901529,1508.8116138495336
Justin Davies,0.05065185822525488,4,0.5126602578975776,1508.7991290101495
Steve Annan,0.050624271492933644,2,0.5126533656337509,1508.7943367039013
Jose Maria Anibarro,0.050582918444424224,5,0.5126430339871587,1508.7871529435902
Craig Owens,0.050513824429337856,10,0.5126257715127375,1508.7751500837965
Stefano Pellegrinet,0.05038905853280139,2,0.512594599878485,1508.7534760276383
Glen Becver,0.050310997154243434,2,0.5125750968970849,1508.7399153772553
Alan Taylor,0.05030660573044354,23,0.5125739997355037,1508.7391525088055
Paul Winter,0.05029942629564401,2,0.5125722060117498,1508.737905313239
Connor Pickett,0.05025587192394114,103,0.5125613242970871,1508.7303391439216
Brenda Moreau,0.050038707423004494,2,0.5125070672897664,1508.6926138061528
Benjie Domolog,0.05003557216418059,2,0.5125062839654679,1508.6920691559103
Marcus Maier,0.05003437616754887,7,0.512505985153368,1508.6918613900152
Robert Morrison,0.04991843020217439,7,0.5124770167539622,1508.6717195128308
Tawar Masono,0.049887030379259165,6,0.5124691716833577,1508.666264804901
Kevin Holland,0.04988549064876775,11,0.5124687869901251,1508.6659973263183
Laura Damont,0.04986372828378782,2,0.512463349780814,1508.662216816309
Alberto Rodriguez,0.04975938008078795,2,0.512437278905119,1508.6440896768052
Hermen Willems,0.049726740581923355,2,0.5124291240759636,1508.6384196151055
Hendrik Dame,0.04970682806960901,3,0.5124241490228011,1508.634960457418
Jasmin Drieling,0.04966603393740575,2,0.5124139567815469,1508.627873790814
Scott Wollaston,0.04963221114989329,21,0.5124055062934268,1508.6219981708223
Steve Hill,0.0496162955560779,2,0.5124015298435436,1508.6192333489942
Shane Haddy,0.049575246242382076,3,0.5123912738231999,1508.6121023528246
Phil Whalan,0.0495149522507387,2,0.5123762095717994,1508.6016282136795
Leigh Abbott,0.04950157412151082,2,0.5123728670880747,1508.5993041945987
Gareth Webb (Eng),0.04947684318711488,2,0.5123666881385907,1508.5950079912625
Alexander Bakker,0.04937424007577587,2,0.5123410530198553,1508.5771840052303
Joost Guerts,0.04933610027649964,1,0.5123315238743041,1508.5705584434836
Alan Ramsell,0.04933166062423899,2,0.5123304146363006,1508.5697871968923
Marcus Elffors,0.049305157018389445,14,0.5123237927622596,1508.565183048984
Rudy Savelkoel,0.04925397586880643,2,0.5123110052399825,1508.5562919726474
David Finlay,0.04910994091908061,2,0.51227501826886,1508.5312705391007
Brian Elder,0.049006860209015846,6,0.5122492635905754,1508.5133635856719
Pipo Garcia,0.04891285623229303,2,0.5122257766741432,1508.4970334223249
Andy Stott,0.0488335579154842,2,0.5122059639284321,1508.4832578937592
Jordan Singh,0.0487778604779011,61,0.5121920478576928,1508.4735822578396
Blanka Vojtkova,0.04872062083975149,5,0.512177746446624,1508.4636387142418
Matt Mullen,0.048570914238526136,2,0.5121403419293117,1508.4376320139152
David Jones,0.04841033156638622,4,0.5121002198510869,1508.4097359465554
Kerry King,0.04835285273357122,2,0.5120858585486805,1508.3997508505881
Antti Partainen,0.048314306988924985,2,0.5120762277383324,1508.3930547689079
Alan Bennett,0.048123431450415685,6,0.512028536580306,1508.359896291666
Katie Stone,0.048086538929975636,2,0.5120193187839264,1508.3534874044458
Paul Marsh,0.048042316514317444,6,0.5120082695626889,1508.345805184007
Stavros Manasis,0.048030377140931835,2,0.512005286440555,1508.3437311024154
Matthew Jowitt,0.04802902179843934,8,0.5120049478002676,1508.3434956553092
Tanya Thomas,0.0478840608640124,2,0.5119687283952853,1508.318313361744
Xavier Lobbedey,0.04784157592574767,2,0.51195811324131,1508.310932972043
Kai Hohenberger,0.04767846223273558,5,0.5119173580633358,1508.2825972213238
Tracey Davies,0.04765098807134577,33,0.5119104934227156,1508.2778244706492
Roberto Tonini,0.04754858364156656,2,0.5118849068111628,1508.260034999139
Mitchell Beswick,0.0473760575213279,8,0.5118417995623094,1508.2300641423376
Fidel Corral Martin,0.047330740817859616,2,0.5118304767350486,1508.2221918246357
Florean Socha,0.04732715389210611,19,0.5118295805055989,1508.2215687118112
Mike Day,0.04730572204325098,63,0.5118242255411786,1508.217845618333
Rafael Ortega,0.04725135241607211,3,0.511810640727197,1508.2084006467064
Johnny Larsen,0.04723921883463021,4,0.5118076090239303,1508.20629282772
Jari Meminen,0.04718840322509177,3,0.5117949121986237,1508.1974652521933
Mozhgan Rahmani,0.04718705881824748,36,0.5117945762839412,1508.1972317048037
Sandy Stephen,0.04692226768947544,10,0.5117284151311383,1508.1512327743706
Chris Hunt,0.04683571261026264,4,0.5117067882455403,1508.1361966170575
Tim Tricker,0.04681686221105473,2,0.5117020782281254,1508.1329219673144
Rob Fawcett,0.0467798613679592,2,0.5116928330801945,1508.1264942625214
Dan Timmins,0.04666261761336077,2,0.5116635381312588,1508.1061269362576
Lisa Withers,0.0466304574984562,2,0.5116555024745207,1508.1005401520815
Eddie Ballantine,0.04660567129252102,2,0.5116493092884724,1508.0962343470956
Almos Kovacs,0.04656974517298091,52,0.5116403326302361,1508.0899933409064
Darryl Loughery,0.046551530863251755,3,0.5116357815198296,1508.0868291912236
Mark Rollinson,0.04647398366555133,2,0.5116164052021551,1508.0733578632044
Stefano Barbi,0.04643985406030724,2,0.5116078774029426,1508.0674289435135
Paul Rothuizen,0.04639753919359116,17,0.5115973043826962,1508.0600780982666
Clark Bradley,0.04636853802624415,6,0.5115900579890064,1508.0550400794875
Kevin Weir,0.046352498261208304,13,0.5115860502016151,1508.0522536869091
David Dunn,0.04629405093760028,2,0.5115714462065954,1508.0421003468591
Liam Morris,0.046201076207118635,2,0.511548214948163,1508.0259489818973
Karl Mavin,0.046090614948908606,2,0.5115206143296839,1508.0067598959354
Seamus Sammon,0.04605000345094028,2,0.5115104668405885,1507.9997049561475
David Jeske,0.04601803487275329,14,0.5115024789286471,1507.9941514453074
Carrie Wright,0.0459263421559825,15,0.5114795678568965,1507.9782227889375
Chris Hay,0.0458978154529694,2,0.511472439938072,1507.9732671930553
Marco Libbers,0.045888660861782914,2,0.5114701524949339,1507.971676877681
Dougie Pairman,0.04583171650192559,2,0.5114559238875304,1507.9617846291762
Rene Brands,0.04574675638076009,4,0.5114346949866024,1507.9470255444546
Stathis Padelidis,0.045632264727359706,8,0.5114060870058719,1507.9271363071364
Sean Cummins,0.04562858074134928,47,0.5114051664886128,1507.926496333218
Mark Elliot,0.045458687923779564,4,0.5113627153013546,1507.8969829279438
John Patterson,0.04536551726699122,6,0.5113394346419122,1507.8807975270963
Klaus Toom,0.04533345674197498,2,0.5113314236301778,1507.8752280434558
Ciaran Sullivan,0.04531379539793084,34,0.5113265108176118,1507.8718125181658
Jan Willemsen,0.04529662230300517,2,0.5113222197461795,1507.8688292460204
Ella Trimm,0.04526631091103456,2,0.511314645781286,1507.8635636179117
Fuat Yildiz,0.045224199873593315,4,0.5113041234080197,1507.8562481814365
Eddy Hoogenboom,0.045210732283758645,8,0.5113007582309805,1507.8539086214566
Antwan van Weert,0.04518915559716284,2,0.5112953668135141,1507.8501603670861
Jan McIntosh,0.04518713304914061,3,0.5112948614345444,1507.8498090145079
Kristjan Torsteinsson,0.045136683828208526,2,0.5112822555581347,1507.841045087201
Andrew Alaker,0.045129967712963126,2,0.5112805773840857,1507.8398783784846
Mark Marshall,0.04491522142664695,2,0.5112269180094962,1507.8025731276223
Paul Wenham,0.04489730106551859,2,0.5112224401770618,1507.7994600420416
Robert Marijanovic+Tonci Restovic,0.04483628986611543,4,0.5112071950507209,1507.7888613111475
Andy Mitchell,0.04455128764161957,7,0.5111359800642403,1507.7393513537759
Gunnar Nylund,0.04452397658422183,6,0.5111291556846614,1507.7346069371667
Wayne Venes,0.04422425672413571,4,0.5110542625931191,1507.682540264626
Leroy Nieuwenhuis,0.044057575015150674,14,0.5110126124571855,1507.6535846860475
Guy Masse,0.04405672148673981,4,0.5110123991785948,1507.653436412976
Gaby Janssen,0.04396368032193647,2,0.5109891501469648,1507.6372735071902
Ernest Comardelle,0.043820908705388226,2,0.5109534744282186,1507.6124715370945
Darryl Norman,0.04351646947449585,2,0.5108774008935965,1507.559585025874
Dominik Neumeister,0.043484832773459575,7,0.5108694954588041,1507.5540891679996
Yorik Hofkens,0.04346051011590355,2,0.5108634176664315,1507.549863889615
Ben Norrad,0.043444409987741954,2,0.5108593945337256,1507.5470670108875
Allan Bridge,0.043115016705815745,2,0.5107770847637455,1507.489845537001
Vinay Cooper,0.04305543763894482,6,0.5107621969073167,1507.4794955930092
Ionut Simireanu,0.04301767922374422,2,0.5107527616730476,1507.4729362844625
Mark Green,0.04297955721998175,2,0.510743235575941,1507.4663138141132
Mike van Leeuwen,0.042958582059683545,2,0.510737994205578,1507.4626700555634
Franco Bertini,0.042917359225200596,2,0.5107276932455782,1507.4555089157457
James Tate,0.04274351703536175,44,0.510684252623565,1507.425309434238
Daragh Flanagan,0.04270234568428154,5,0.5106739644811145,1507.4181572380035
Ruben Santiago,0.04269864057133391,3,0.5106730386249775,1507.4175135939602
Tom O Connor,0.042655508310763146,6,0.5106622604682324,1507.410020752857
Sofie Bendorff,0.04265338774050405,2,0.5106617305667301,1507.4096523720723
Lee Savage,0.04259356987166581,2,0.5106467828896386,1507.3992609439301
Anthony Reed,0.042558991396122056,2,0.5106381421871805,1507.3932540474816
Stephan Schwalb,0.04255075220104812,5,0.5106360833206619,1507.3918227526992
Jean-Luc Leclerq,0.04237089977530094,4,0.5105911404744077,1507.3605791862756
Sam Ballinger,0.04219989765991734,7,0.5105484090499679,1507.3308730762337
Collin de Roo,0.04213457272266766,2,0.5105320850730489,1507.3195249723224
George Collumb,0.042109480878548405,2,0.5105258148936705,1507.3151660725457
Yukari Nishikawa,0.04208425392016782,9,0.5105195109473667,1507.3107837010177
Paul Brewer,0.04199461577072318,4,0.5104971113082664,1507.2952119595489
Danny Ryan,0.04195372795424057,4,0.5104868938551634,1507.2881090183187
Rodney Moreland,0.0419530822179959,6,0.5104867324921161,1507.2879968424436
Enrique Sasse,0.04189251130607377,12,0.5104715964156034,1507.277474597319
Christian Pratt,0.04185677632621286,2,0.5104626665857929,1507.2712667954931
Andrew Dwyer,0.04184476317486836,7,0.5104596646126279,1507.2691798973574
Mark Anderson,0.0416609945049105,5,0.5104137424621328,1507.2372560096337
Edwin Timmer,0.04164790763650549,16,0.5104104721638049,1507.2349825877402
Daniel Reeves,0.04164669466010383,2,0.5104101690511604,1507.2347718721571
Jordy Terburg,0.04159128653946015,43,0.5103963230176845,1507.2251464957378
Sarah Cope,0.04158658938449216,2,0.5103951492365701,1507.2243305163445
Jamie Martin,0.04153299076434647,76,0.5103817553658945,1507.2150194823578
Perparim Shamoli,0.04143611017711879,2,0.5103575456366282,1507.1981896005832
Leonie Kammann,0.04143029919926092,8,0.5103560935154707,1507.197180130336
Pat Cooke,0.041414258009908014,2,0.5103520849378629,1507.1943934903281
Ray Foreman,0.04139805557413595,2,0.5103480360645857,1507.1915788389485
Valere van Wolput,0.04127772588552939,2,0.510317966490154,1507.17067543104
John Watson (NOR),0.041231996127693876,2,0.510306538913715,1507.1627313584454
James Russell,0.041182058769022374,7,0.5102940598722101,1507.1540563507208
Tony Hubner,0.041158788964586225,2,0.5102882448855554,1507.150013971656
Taroslav Zenisek,0.04090000036034165,2,0.5102235749549244,1507.1050577865349
Ronan Donnelly,0.04084183710263496,2,0.5102090402111691,1507.0949537937863
Cliff Lazarenko,0.040818878710948386,134,0.5102033030047299,1507.0909655126572
Jacob Turvey,0.0407984066793808,7,0.5101981871270594,1507.08740915652
Arnold Heirman,0.040657476364095446,4,0.5101629691548584,1507.0629270532154
Scott Mulgrew,0.040558344734499666,4,0.5101381964614257,1507.0457061253292
Jayden Jones,0.0405214443370923,5,0.5101289751513598,1507.0392958697396
Chris Mulligan,0.04049757238706728,2,0.5101230096115812,1507.0351488872723
Gary Steyveson,0.04049113681909229,2,0.5101214013789696,1507.0340309146086
Jason Claeys,0.04032068793555519,2,0.5100788065459597,1507.0044209107818
Terry Hayhurst (Eng),0.040268858352199385,3,0.5100658544083281,1506.9954171899615
Gawie Roesstorff,0.04018354217176462,6,0.5100445339892797,1506.9805962514097
Kelvin Mears,0.04016720984766811,2,0.5100404525553979,1506.9777590361168
Christian Wilhelmsen,0.04011281775745004,2,0.5100268600087275,1506.9683101622604
Karsten Wiegrebbe,0.040110570776888566,8,0.5100262984894812,1506.967919821757
Alex Tagarao+Gilbert Ulang,0.04008615536870257,2,0.5100201970903409,1506.9636784309375
Jeff Noble,0.04004967696343606,23,0.5100110811482838,1506.9573414828913
Scott Johnson,0.03995214904942117,33,0.5099867089204211,1506.940399148936
Joe Rowland,0.039841374868893546,2,0.5099590263926846,1506.9211557027998
D Laundry,0.039768340463684076,2,0.5099407750218288,1506.9084683271312
Trevor Perry,0.03968960023990657,8,0.509921097731523,1506.8947897492549
Kamarudin Bin Ahmad,0.039517661483509964,2,0.5098781298928533,1506.8649209280036
Mick Egan,0.03947526831028175,37,0.509867535731729,1506.8575564795224
Wang Chunfa,0.03944745537504969,2,0.509860585204111,1506.8527248778034
Jane Price,0.03936894264276532,2,0.5098409646397428,1506.8390858192474
Alexander Orieskhin,0.039226564598394464,2,0.5098053838673992,1506.8143522196417
Jeff Miller,0.03920317112876155,2,0.5097995377478283,1506.810288357732
Richard Te Whero,0.039185485804426934,12,0.5097951181143171,1506.8072161022244
Gavin Nicoll,0.039175642740328226,14,0.5097926582924416,1506.8055061868552
Gavin Baker,0.0391591741113614,2,0.5097885427138146,1506.8026452929812
Ian Brand,0.0391506316961823,12,0.5097864079283376,1506.8011613234714
Mike Verschuur,0.03911474548325407,31,0.5097774398089152,1506.794927249771
Leon Remde,0.03910634123137682,55,0.5097753395492057,1506.793467281685
Anreas Iosef,0.039070517434123896,2,0.5097663870199824,1506.7872440506978
Henry Moses,0.03894686836885961,2,0.5097354865103243,1506.7657640080033
Gareth Trow,0.038848493207287574,8,0.5097109020203738,1506.7486744920723
Armand Pieters,0.038804974454412625,2,0.5097000264314495,1506.7411145103792
Dan Bradford,0.03872181556631034,5,0.5096792445171348,1506.7266683318896
Slovakia,0.03849913064550961,2,0.5096235940300688,1506.687983998967
Davy Vandendriessche,0.03834037114047256,4,0.509583918796559,1506.660404648172
Cyril Brosse,0.03833656283852429,2,0.5095829670708354,1506.6597430783634
Arron Hardy,0.03824548373733852,3,0.5095602056397789,1506.6439210179387
Quintin Gardiner,0.03822291600141141,8,0.5095545657672159,1506.6400006006659
Pedro Lopez,0.03821043844165277,2,0.5095514475159776,1506.6378330265254
Wenda Carter,0.03816627923323131,5,0.5095404117378705,1506.6301617863085
Dave Reiri,0.03815787287919588,2,0.5095383109143349,1506.62870145304
Alex den Breejen,0.03803605038429294,2,0.5095078663386052,1506.607538718117
Ryan Loch,0.03792477577347812,2,0.509480057715681,1506.5882083383358
Casey Jones,0.03787955167252405,2,0.5094687557499563,1506.5803521073385
Nandor Bezzeg+Patrick Kovacs,0.037874473082529364,2,0.5094674865577294,1506.5794698658942
John Hannon,0.037790420205474184,7,0.5094464808556993,1506.564868385617
Mark de Wolf,0.03774477962877108,2,0.5094350747793903,1506.5569398053717
Dion Toki,0.037739110195030096,2,0.5094336579255759,1506.5559549238562
Viani van den Bergh,0.03765960188623405,161,0.5094137879092384,1506.542142915946
Kurtis Atkins,0.037542418680733346,56,0.5093845024602965,1506.5217861081376
John Desreumaux,0.03753374347211145,38,0.5093823344219806,1506.5202790700441
Jack Bentley,0.037519922188896423,2,0.5093788803173915,1506.5178780672309
Terry Casey,0.037507880342611655,4,0.5093758709147223,1506.5157861842736
Nico Thissen,0.03735732665059549,9,0.5093382456733953,1506.4896323292044
James Robins,0.037334713843057296,2,0.5093325944422185,1506.4857040821908
Robin de Meulemeester,0.037322726456630526,6,0.5093295986393458,1506.4836216598796
Graham Morrison,0.03721248687131863,2,0.5093020483101196,1506.4644710824443
Wayne Willis,0.03719796664443015,3,0.5092984195093151,1506.461948660679
Wilbert van Koerten,0.0371192578837754,11,0.5092787491099725,1506.448275548507
Laura Kleintitschen,0.03711293492387914,8,0.5092771689142821,1506.44717713787
Christopher Erler,0.03707571040674931,2,0.5092678659855483,1506.4407105769176
Gilbert Ulang,0.03694116030319308,3,0.5092342399747363,1506.417336829912
Philip Milburn,0.03669967696901653,13,0.50917388959848,1506.3753868781102
Rolando Andrade,0.03669135188003536,2,0.5091718090267174,1506.373940662028
Glen McGrandel,0.03664587925008907,10,0.5091604446897454,1506.3660412571226
Bradley Aldous,0.03635876784610356,68,0.5090886907431179,1506.3161648977457
Roel Clement,0.03627169788335226,2,0.509066930427577,1506.3010392960007
Tae-Hyun Kim,0.036071231066065565,2,0.5090168301125819,1506.2662146429798
Harald Hoffmann,0.03601385925054468,2,0.5090024918158019,1506.2562481378209
Jamie Browne,0.03600261117205844,19,0.5089996807074947,1506.2542941464533
Lars Martin,0.035975353307493116,3,0.508992868447413,1506.2495589703856
Stephane Rousseau,0.03596773151822341,6,0.508990963616352,1506.248234929977
Paul Radford,0.035964325187114926,2,0.5089901123089078,1506.2476431896553
Christian Braugner,0.035946566266791796,3,0.5089856740134321,1506.244558149215
Rebecca Allen,0.03584885983055823,22,0.5089612552720006,1506.227584802774
Derek Hunt,0.03581186811645229,2,0.5089520103109967,1506.221158683849
Kevin Elliott,0.03575658647988454,5,0.5089381943252078,1506.2115552799642
Erwin Missotten,0.035650124270891356,2,0.5089115872530721,1506.1930609000053
Alex Schut,0.035593608893089865,2,0.5088974628897589,1506.1832431733167
Kirk Bevins,0.03554806249800546,2,0.5088860798920503,1506.1753309540943
Angela McCall,0.03551913224545958,2,0.5088788496114582,1506.170305254478
Raymond Hannah,0.035517450805929884,2,0.5088784293841241,1506.1700131585142
Danny Verbaenen,0.03550858070441537,12,0.5088762125577699,1506.1684722640575
Gary Elliott,0.03540563766772113,23,0.5088504848856991,1506.1505892269429
Mike McGuire,0.035358395721613436,2,0.5088386780947505,1506.1423824603394
Terry Beijeved,0.035295764306969346,2,0.5088230251253352,1506.1315022692297
Nassar al Hamdani,0.03528217095911294,2,0.5088196278461484,1506.129140862844
Kevin Hawkins,0.03525262107442447,3,0.5088122426716146,1506.1240075220994
Jamie Hales,0.03478893748417271,2,0.5086963573102468,1506.0434574322614
Matt Mahoney,0.03475954713214067,2,0.5086890119430552,1506.0383518051779
Daniel Starkey,0.03471820960504505,22,0.508678680678511,1506.0311707412127
Joe Efter,0.03459682141206079,3,0.5086483427412393,1506.01008345226
Lee Pulman,0.03432339169052031,2,0.5085800056005388,1505.9625838445588
Billy Allan,0.03421495688275897,2,0.5085529048560018,1505.943746789096
Junior Howard,0.034212737866741075,4,0.5085523502643127,1505.9433613065312
Eddie Price,0.034208733192901936,2,0.5085513493887313,1505.9426656234311
Charles Hatton,0.0341949475588655,2,0.5085479039878985,1505.9402708135146
Nathan Warren,0.0340439264726204,2,0.5085101597022912,1505.9140357637516
Arjen de Ruiter,0.034038600528547625,2,0.5085088286019325,1505.913110552503
Jim Long+Dawson Murschell,0.03398314955369865,4,0.5084949698663446,1505.9034777315458
Rachel Brooks,0.033838315856698435,321,0.5084587718494745,1505.8783175413853
James Ralph,0.03382272828003914,2,0.5084548760701,1505.8756097019736
Mat Caste,0.03376585041724297,102,0.5084406606634786,1505.8657290051917
Darren Large,0.033705780286553993,2,0.5084256474028803,1505.8552937546776
Henry O Neill,0.0335336387888013,93,0.5083826241867364,1505.8253897136453
Raymie Williamson,0.033300982129009796,10,0.5083244762570549,1505.784973112235
William Walker,0.03327826684195648,3,0.5083187990083173,1505.7810270627062
Simeon Heinz,0.03326893848696085,71,0.5083164675649323,1505.7794065614664
Marco Verhofstaal,0.033198361291420106,2,0.5082988281370762,1505.7671460468378
Luke Smith (Chester),0.0331256085388789,2,0.5082806449484926,1505.7545075992489
Ilkka Kovanen,0.03311737711701368,2,0.508278587657307,1505.7530776548112
Dean Lampshire,0.03290326011751051,2,0.5082250729872878,1505.7158817222648
Laine Lyzak,0.032705983768518146,2,0.5081757671663005,1505.681611310354
Royden Lam+Scott MacKenzie,0.03269926512010621,8,0.5081740879532011,1505.6804441615814
Ricardas Balciunas,0.0326977800655196,2,0.508173716788775,1505.6801861811766
Brayden Hall,0.0326796838764046,7,0.5081691939498273,1505.677042551146
Jonny Kinsella,0.03264990706678357,20,0.5081617517327893,1505.6718697895033
Tomasz Mikolajczyk,0.032626973457986735,6,0.5081560198572214,1505.667885813603
Gladys Davies,0.03261327104680414,2,0.5081525951655365,1505.6655054609769
Wesley van Oss,0.03256352929870644,2,0.5081401630295488,1505.6568644342892
Andres Paal,0.03256309953806054,2,0.5081400556178638,1505.6567897772184
Puehu Teinaki,0.03253905242762918,2,0.5081340454324536,1505.652612366272
Ben Gaiter,0.032538666282710384,75,0.5081339489217719,1505.652545286029
Rene Handschin,0.03245042947977542,2,0.5081118955430706,1505.6372169833828
Robbie McCormack,0.03239637487637574,2,0.5080983854432469,1505.6278267369917
Steven Crase,0.032388570191138236,2,0.5080964347836755,1505.626470924299
Chris Pauwels,0.03237776174899468,2,0.508093733381421,1505.6245933055866
Billy Caluwaerts,0.03237245850588105,8,0.5080924079179934,1505.6236720378984
Dan Lauby Snr,0.03235787805241335,50,0.5080887637590277,1505.6211391537047
Tony Field,0.03227603941550269,103,0.5080683094408176,1505.6069223263378
Viaceslav Tolkaciov,0.032273636603530664,4,0.5080677088942303,1505.6065049151457
Ray Johnson,0.03225894858981759,2,0.5080640378463794,1505.6039533458234
Shane Nolan,0.03223997514953479,2,0.5080592957194016,1505.6006573216564
Warren Taylor,0.032034643027835666,2,0.5080079759410143,1505.5649874786918
Neil Hart,0.03197385341236583,7,0.5079927824280522,1505.5544272408695
Robert Harmes,0.03196607469040263,3,0.5079908382443808,1505.5530759384596
Gary Hewit,0.03192676110948822,2,0.5079810123563764,1505.5462464699576
James Flynn,0.031895056353617536,2,0.5079730881848881,1505.5407387897478
Steve Heneghan,0.03188674316604946,2,0.5079710104163287,1505.5392946411525
Damjan Hajdarevic,0.031823531147131656,2,0.5079552114199465,1505.5283135887503
Jesus Martinez,0.0318127425170311,5,0.5079525149449526,1505.5264394117423
Steve Hills,0.031803654596009305,7,0.5079502435392759,1505.5248606781615
John Robertson,0.03178959500596189,12,0.507946729530027,1505.5224182772113
Ron Looker,0.03173515639308602,2,0.5079331233087513,1505.5129613215415
Matt Robson,0.03164144658543673,2,0.5079097017370191,1505.4966822605966
Anton Veldhuizen,0.03161989567351683,2,0.507904315356419,1505.492938483746
Aaron Williams,0.031568972957642674,2,0.50789158785389,1505.4840923019428
Romeo Gyalai,0.03156663302544621,7,0.5078910030165544,1505.4836858140866
Toon van Biene,0.03153637038084496,2,0.5078834392379906,1505.4784286542633
Lise Vansteelandt,0.031452395562484275,2,0.5078624507384368,1505.4638407341702
Maloney op t Hof,0.031429461456634875,2,0.5078567186286846,1505.459856671923
Robert Ngirigacha,0.03142900426447595,2,0.507856604358866,1505.4597772495104
Luca Schurig,0.031330007035707,7,0.5078318611431751,1505.442579669439
Timo Mockel,0.0312382392889807,4,0.5078089248188796,1505.426637979031
Mark Wiltenburg,0.03103372959550796,3,0.5077578097849181,1505.3911110064828
Jerko Moerenhout,0.030940040686976727,8,0.5077343931793198,1505.3748355760865
Craig Lewis,0.030926541897128124,14,0.5077310192890144,1505.372490596109
Lewis McGuigan,0.03090936221618617,72,0.5077267253950152,1505.3695061798553
Arjan Poortvliet,0.030896069454043273,2,0.5077234029977465,1505.3671969905563
Arjan Cath,0.030755139406673945,2,0.5076881788542341,1505.3427149337936
Ben Amodei,0.030700140424207822,2,0.5076744323536936,1505.3331606319553
David Neads,0.030482281141678422,37,0.5076199802734747,1505.2953145982617
Dave van Leeuwen,0.030444727800869154,2,0.5076105941160884,1505.2887909147855
Rob Berlee,0.030427670748627164,2,0.5076063308404386,1505.285827801319
Mason Taylor,0.03039841655460372,8,0.5075990189828447,1505.2807458273044
Daniel de Lange,0.030359439478252384,4,0.5075892769616074,1505.2739748156323
Dale McInnis,0.03029552801004079,4,0.5075733027679286,1505.2628722564425
Tiayana McLeod,0.030251337531614048,2,0.5075622576791684,1505.255195584069
Sven Buechner,0.030197677324210623,2,0.5075488456905843,1505.2458738512798
Michael Nyland,0.03015617673793984,2,0.5075384729056823,1505.2386644610347
Gokhan Ulusoy,0.030098660104669814,4,0.5075240970097239,1505.2286727984558
John Bushman,0.03009473351485782,2,0.5075231155845341,1505.2279906799406
Gary Mace,0.030036005134075963,2,0.5075084368067234,1505.2177885152587
Scott Goodwin,0.030032273481151978,2,0.5075075041038443,1505.2171402607494
Jane Judges,0.02997371764795634,5,0.5074928684394756,1505.2069680706534
Russ Herbert,0.02997363439386956,3,0.5074928476306281,1505.2069536079373
Steve de Bruck,0.029950955163517118,2,0.5074871790953517,1505.203013822099
Dave Batterton,0.029940103209081928,2,0.5074844667148597,1505.2011286445272
Velkko Korpi,0.02987259351936987,2,0.507467593065619,1505.1894010102405
Brandon Nicoll,0.02980461089904078,2,0.5074506011929641,1505.1775912194908
Latressa Skrzyniak,0.029782881505583343,2,0.507445170049951,1505.1738164372214
Valur Sigurdsson,0.029726795289578126,2,0.5074311515989899,1505.1640732635726
Stefan Lammer,0.02964405979384261,3,0.5074104722811745,1505.1497006358704
Matt Howard,0.029435679836868567,4,0.5073583886548984,1505.1135013296891
Freddy de Haan,0.029372752529790047,2,0.5073426602281055,1505.102569736799
Ronnie Lund,0.029285772813705244,2,0.5073209199746951,1505.0874598125058
Colin Hargrave,0.029171536135633835,2,0.507292366903943,1505.0676148689388
Dean Biskupic,0.029074533481451184,2,0.5072681213817323,1505.0507637819621
